 aaaammgghhpp  ARGEME   ARMVAL   AVECAB   CAIROM   CAMINA   CARASC   FORNOL   IMPERU   MOLINE   MURIAL   NERV01   NEVCIS   PORTOV   SANTUA   STSGIU   VOBBIE   QUAZQU   BOLSTE   POLCAM   BISMOL   ROVEGN   SCRISO   CAMPST 
 202010030100   822.34    75.71    16.00    30.82     9.31    87.66   309.56    27.15     9.68   115.69   224.85   121.47   766.64     2.58     3.55    20.12     0.66     7.94    44.15    16.16    61.91    84.24    40.94
 202010030200   596.93    36.21    17.25    49.21     9.44    85.77   296.46    33.78    15.59   151.58   138.72   116.05   728.99     3.63     5.15    21.88     1.30    12.62    44.55    19.03    63.19    85.07    51.96
 202010030300   318.36    17.72    33.01    56.06    13.09    94.54   294.50    29.00    20.82   124.70    79.62    81.31   504.97     3.63     4.03    38.00     0.86    10.27    77.20    40.63   105.93   101.24    73.28
 202010030400   170.56    19.30    46.42    48.05    26.58   161.33   282.52    22.00    12.13    84.68    67.96    48.80   288.39     3.00     3.09    48.63     0.73     7.16    92.96    56.12   164.94   116.10    56.60
 202010030500   115.87     7.05    25.53    36.28    16.19   225.49   278.78    11.17     6.42    50.18    48.57    29.23   165.64     1.44     2.59    32.06     0.16     3.69    61.70    39.03   129.40   142.34    29.78
 202010030600    81.95     2.45    14.24    21.67    11.15   161.08   285.96     6.33     2.61    18.77    18.14     8.16    89.28     1.17     2.34    14.27     0.06     1.82    34.51    18.03    86.06   175.33    15.24
 202010030700    30.85     0.71     6.25    11.19     4.97    81.49   303.29     3.22     0.24     7.57     5.78     2.91    35.99     0.62     1.73     4.00     0.00     1.03    14.70     5.21    51.13   135.92     8.14
 202010030800     9.11     0.19     3.08     4.90     1.40    32.27   299.27     1.17     0.00     2.70     1.77     0.67    14.29     0.21     1.04     0.57     0.00     0.79     6.94     1.35    23.04    73.45     3.85
 202010030900     1.64     0.00     0.58     2.12     0.02     9.82   243.62     0.34     0.00     0.75     0.66     0.03     3.38     0.08     0.65     0.16     0.00     0.16     1.99     0.32    11.85    34.07     1.49
 202010031000     0.20     0.00     0.00     0.54     0.00     2.00   150.29     0.09     0.00     0.32     0.14     0.00     0.48     0.09     0.44     0.00     0.00     0.05     0.18     0.00     7.22    15.94     0.25
 202010031100     0.00     0.00     0.00     0.05     0.00     0.53    82.16     0.00     0.00     0.05     0.00     0.00     0.00     0.00     0.11     0.00     0.00     0.00     0.00     0.00     3.60     7.34     0.00
 202010031200     0.00     0.00     0.00     0.00     0.00     0.00    37.60     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.03     0.00     0.00     0.00     0.00     0.00     1.55     1.99     0.00
 202010031300     0.00     0.00     0.00     0.00     0.00     0.00    14.27     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.80     0.24     0.00
 202010031400     0.00     0.00     0.00     0.00     0.00     0.00     5.70     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.17     0.00     0.00
 202010031500     0.00     0.00     0.00     0.00     0.00     0.00     1.87     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010031600     0.00     0.00     0.00     0.00     0.00     0.00     0.48     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010031700     0.00     0.00     0.00     0.00     0.00     0.00     0.04     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010031800     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010031900     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
 202010032000     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
